Date,Actual_Close,Predicted_Close,Error,Error_Pct,Actual_Direction,Predicted_Direction,Correct
2025-02-11,277.0,280.05878,-3.0587769,-1.1042516,DOWN,UP,False
2025-02-12,276.0,278.6468,-2.6467896,-0.95898175,DOWN,UP,False
2025-02-13,278.2,277.40976,0.7902527,0.2840592,UP,UP,True
2025-02-16,283.0,279.15894,3.8410645,1.3572665,UP,UP,True
2025-02-17,284.0,284.69327,-0.6932678,-0.24410838,UP,UP,True
2025-02-18,284.0,286.7903,-2.7903137,-0.9825048,UP,UP,True
2025-02-20,281.2,287.3441,-6.1440735,-2.1849477,DOWN,UP,False
2025-02-23,278.9,284.84204,-5.942047,-2.1305296,DOWN,UP,False
2025-02-24,280.0,281.6678,-1.6677856,-0.59563774,UP,UP,True
2025-02-25,281.6,282.21277,-0.61276245,-0.2176003,UP,UP,True
2025-02-27,297.9,284.1628,13.737183,4.61134,UP,UP,True
2025-03-02,305.5,300.7961,4.703888,1.5397342,UP,UP,True
2025-03-03,300.2,310.91516,-10.715149,-3.5693367,DOWN,UP,False
2025-03-04,297.9,306.6502,-8.750214,-2.937299,DOWN,UP,False
2025-03-05,291.3,302.96643,-11.666443,-4.004958,DOWN,UP,False
2025-03-06,294.0,295.78036,-1.780365,-0.6055663,UP,UP,True
2025-03-09,291.0,297.52933,-6.5293274,-2.243755,DOWN,UP,False
2025-03-10,286.0,295.493,-9.493011,-3.3192348,DOWN,UP,False
2025-03-11,280.0,289.98425,-9.984253,-3.5658047,DOWN,UP,False
2025-03-12,283.0,282.9324,0.067596436,0.023885667,UP,UP,True
2025-03-16,281.0,283.28967,-2.2896729,-0.81483024,DOWN,UP,False
2025-03-17,279.2,281.32715,-2.1271362,-0.76186824,DOWN,UP,False
2025-03-18,278.1,278.9291,-0.82910156,-0.29813072,DOWN,DOWN,True
2025-03-19,274.9,277.02237,-2.1223755,-0.77205366,DOWN,DOWN,True
2025-03-20,274.21,273.3241,0.8858948,0.32307166,DOWN,DOWN,True
2025-03-23,266.52,271.80975,-5.2897644,-1.9847533,DOWN,DOWN,True
2025-03-24,269.65,264.79062,4.859375,1.8021047,UP,DOWN,False
2025-03-25,262.16,266.05524,-3.8952332,-1.4858228,DOWN,DOWN,True
2025-03-26,268.45,259.68152,8.768494,3.2663412,UP,DOWN,False
2025-03-27,270.71,264.2088,6.50119,2.4015331,UP,DOWN,False
2025-03-30,275.01,267.11545,7.894562,2.8706453,UP,DOWN,False
2025-04-01,272.32,271.07114,1.2488708,0.45860416,DOWN,DOWN,True
2025-04-02,278.86,269.76978,9.09021,3.2597759,UP,DOWN,False
2025-04-03,274.86,275.3741,-0.51412964,-0.18705148,DOWN,DOWN,True
2025-04-07,270.23,273.1668,-2.936798,-1.0867772,DOWN,DOWN,True
2025-04-08,270.1,268.92645,1.1735535,0.43448853,DOWN,DOWN,True
2025-04-09,269.99,268.46423,1.5257568,0.56511605,DOWN,DOWN,True
2025-04-10,271.84,268.28372,3.5562744,1.3082234,UP,DOWN,False
2025-04-13,273.09,270.6976,2.392395,0.87604636,UP,DOWN,False
2025-04-15,283.48,272.2461,11.233917,3.9628606,UP,DOWN,False
2025-04-16,285.86,282.38293,3.4770508,1.2163475,UP,DOWN,False
2025-04-17,289.56,286.39197,3.1680298,1.094084,UP,UP,True
2025-04-20,285.41,290.6182,-5.208191,-1.8248101,DOWN,UP,False
2025-04-21,290.8,287.41837,3.3816223,1.1628689,UP,UP,True
2025-04-22,289.41,291.93405,-2.5240479,-0.87213564,DOWN,UP,False
2025-04-23,280.09,291.8949,-11.804901,-4.214681,DOWN,UP,False
2025-04-24,281.03,283.14822,-2.118225,-0.7537363,UP,UP,True
2025-04-27,292.34,282.363,9.97699,3.4128036,UP,UP,True
2025-04-28,287.51,292.6714,-5.161377,-1.7951989,DOWN,UP,False
2025-04-29,285.88,290.08264,-4.2026367,-1.4700701,DOWN,UP,False
2025-04-30,293.2,288.0629,5.1371155,1.7520856,UP,UP,True
2025-05-04,305.82,294.06677,11.753235,3.843187,UP,UP,True
2025-05-05,298.7,307.3535,-8.653473,-2.8970447,DOWN,UP,False
2025-05-06,304.59,303.3368,1.2532043,0.41143978,UP,UP,True
2025-05-07,311.24,307.37387,3.8661194,1.2421666,UP,UP,True
2025-05-08,318.46,313.97842,4.4815674,1.4072623,UP,UP,True
2025-05-11,312.81,321.61398,-8.803986,-2.8144834,DOWN,UP,False
2025-05-13,305.54,318.30725,-12.767242,-4.1785827,DOWN,UP,False
2025-05-14,295.76,310.30017,-14.540161,-4.9162025,DOWN,UP,False
2025-05-15,295.45,300.3679,-4.917877,-1.6645378,DOWN,UP,False
2025-05-18,286.5,297.8175,-11.317505,-3.9502635,DOWN,UP,False
2025-05-19,291.65,289.99704,1.6529541,0.5667595,UP,UP,True
2025-05-20,303.64,292.49957,11.140442,3.6689634,UP,UP,True
2025-05-21,298.98,303.33896,-4.3589478,-1.4579395,DOWN,DOWN,True
2025-05-22,294.99,299.98502,-4.9950256,-1.6932865,DOWN,UP,False
2025-05-25,292.06,295.31973,-3.259735,-1.1161183,DOWN,UP,False
2025-05-26,291.17,291.09787,0.072143555,0.024777124,DOWN,DOWN,True
2025-05-27,291.46,289.69452,1.7654724,0.60573405,UP,DOWN,False
2025-05-28,296.47,290.282,6.1879883,2.0872223,UP,DOWN,False
2025-06-02,294.47,294.3454,0.12460327,0.04231442,DOWN,DOWN,True
2025-06-03,293.16,292.6807,0.47930908,0.16349743,DOWN,DOWN,True
2025-06-04,291.92,290.63416,1.2858582,0.44048303,DOWN,DOWN,True
2025-06-05,294.88,288.7715,6.10849,2.0715172,UP,DOWN,False
2025-06-08,302.16,291.1466,11.013397,3.644889,UP,DOWN,False
2025-06-09,300.32,298.95035,1.3696594,0.45606667,DOWN,DOWN,True
2025-06-10,302.0,299.00034,2.9996643,0.99326634,UP,DOWN,False
2025-06-11,312.35,300.69635,11.653656,3.7309606,UP,DOWN,False
2025-06-12,311.89,310.79175,1.0982666,0.35213268,DOWN,DOWN,True
2025-06-15,306.66,312.35675,-5.696747,-1.8576752,DOWN,UP,False
2025-06-16,300.62,308.27844,-7.6584473,-2.547551,DOWN,UP,False
2025-06-17,299.55,301.72427,-2.174286,-0.72585076,DOWN,UP,False
2025-06-18,298.1,299.3193,-1.2192993,-0.40902355,DOWN,DOWN,True
2025-06-19,298.13,297.65808,0.47192383,0.15829463,UP,DOWN,False
2025-06-22,291.33,297.01706,-5.6870728,-1.9521068,DOWN,DOWN,True
2025-06-23,292.53,290.52875,2.0012512,0.6841183,UP,DOWN,False
2025-06-24,293.07,289.79727,3.2727356,1.1167078,UP,DOWN,False
2025-06-25,291.6,290.16956,1.4304504,0.49055228,DOWN,DOWN,True
2025-06-26,288.55,288.9391,-0.38909912,-0.13484634,DOWN,DOWN,True
2025-06-29,288.63,286.13043,2.4995728,0.8660128,UP,DOWN,False
2025-06-30,290.46,285.32947,5.1305237,1.7663443,UP,DOWN,False
2025-07-01,293.16,286.84167,6.318329,2.155249,UP,DOWN,False
2025-07-02,293.72,289.3393,4.380707,1.4914567,UP,DOWN,False
2025-07-03,296.16,290.12628,6.033722,2.0373182,UP,DOWN,False
2025-07-06,293.98,292.08182,1.8981934,0.6456879,DOWN,DOWN,True
2025-07-07,291.76,290.6173,1.1427002,0.39165756,DOWN,DOWN,True
2025-07-08,290.82,288.56003,2.2599792,0.77710587,DOWN,DOWN,True
2025-07-09,293.87,287.71802,6.1519775,2.093435,UP,DOWN,False
2025-07-10,293.8,290.54785,3.2521362,1.1069219,DOWN,DOWN,True
2025-07-13,292.0,291.5441,0.4559021,0.15613085,DOWN,DOWN,True
2025-07-14,294.15,290.45694,3.6930542,1.2555003,UP,DOWN,False
2025-07-15,295.74,292.38058,3.3594055,1.1359321,UP,DOWN,False
2025-07-16,295.92,294.65253,1.2674866,0.42832065,UP,DOWN,False
2025-07-17,304.55,295.99585,8.554138,2.8087797,UP,UP,True
2025-07-20,303.33,305.20142,-1.8714294,-0.6169616,DOWN,UP,False
2025-07-21,302.99,305.75787,-2.7678833,-0.913523,DOWN,UP,False
2025-07-22,312.07,305.4599,6.6101074,2.1181488,UP,UP,True
2025-07-23,320.52,313.6426,6.8773804,2.1456947,UP,UP,True
2025-07-24,326.63,323.18973,3.440277,1.0532643,UP,UP,True
2025-07-27,320.46,331.54953,-11.089539,-3.4605064,DOWN,UP,False
2025-07-28,319.79,326.81207,-7.022064,-2.195836,DOWN,UP,False
2025-07-29,317.53,324.34006,-6.8100586,-2.1446977,DOWN,UP,False
2025-07-30,310.32,321.99014,-11.6701355,-3.7606776,DOWN,UP,False
2025-07-31,306.41,315.14465,-8.73465,-2.850641,DOWN,UP,False
2025-08-03,302.47,310.1486,-7.678589,-2.5386283,DOWN,UP,False
2025-08-04,302.46,304.71527,-2.2552795,-0.7456456,DOWN,UP,False
2025-08-05,298.95,302.9383,-3.9882812,-1.3340964,DOWN,UP,False
2025-08-06,296.72,298.9633,-2.2432861,-0.756028,DOWN,UP,False
2025-08-07,300.73,295.4145,5.3155212,1.7675394,UP,DOWN,False
2025-08-11,297.92,297.76553,0.15447998,0.05185284,DOWN,DOWN,True
2025-08-12,294.91,295.29623,-0.38623047,-0.13096553,DOWN,DOWN,True
2025-08-13,297.99,291.87933,6.1106567,2.0506248,UP,DOWN,False
2025-08-14,299.29,293.40677,5.8832397,1.9657321,UP,DOWN,False
2025-08-17,294.68,294.31076,0.36923218,0.12529936,DOWN,DOWN,True
2025-08-18,296.94,290.63742,6.302582,2.1225102,UP,DOWN,False
2025-08-19,296.4,291.6739,4.7261047,1.5945023,DOWN,DOWN,True
2025-08-20,294.47,291.27884,3.191162,1.0836968,DOWN,DOWN,True
2025-08-21,292.93,289.70596,3.2240295,1.1006144,DOWN,DOWN,True
2025-08-24,291.03,288.23572,2.794281,0.9601351,DOWN,DOWN,True
2025-08-25,291.62,286.1155,5.504486,1.8875545,UP,DOWN,False
2025-08-26,292.15,286.58823,5.5617676,1.903737,UP,DOWN,False
2025-08-27,298.89,287.3844,11.505615,3.849448,UP,DOWN,False
2025-08-28,294.75,294.04288,0.7071228,0.23990595,DOWN,DOWN,True
2025-08-31,291.63,291.71628,-0.08627319,-0.029583098,DOWN,DOWN,True
2025-09-01,291.82,288.56314,3.2568665,1.1160532,UP,DOWN,False
2025-09-02,292.49,288.48737,4.0026245,1.3684654,UP,DOWN,False
2025-09-03,291.24,289.3592,1.8807983,0.64578986,DOWN,DOWN,True
2025-09-04,290.42,289.0093,1.4107056,0.48574665,DOWN,DOWN,True
2025-09-07,289.54,288.0362,1.5038147,0.5193806,DOWN,DOWN,True
2025-09-08,287.28,286.89944,0.3805542,0.13246804,DOWN,DOWN,True
2025-09-18,260.1,284.66873,-24.568726,-9.445877,DOWN,DOWN,True
2025-09-21,286.1,264.3913,21.70871,7.587805,UP,UP,True
2025-09-23,291.9,284.11404,7.7859497,2.6673346,UP,DOWN,False
2025-09-24,288.0,293.44315,-5.4431458,-1.8899812,DOWN,UP,False
2025-09-25,290.0,291.01062,-1.0106201,-0.34848967,UP,UP,True
2025-09-28,292.0,292.31625,-0.31625366,-0.10830605,UP,UP,True
2025-10-07,285.5,292.4821,-6.982086,-2.4455645,DOWN,UP,False
2025-10-08,280.0,288.45963,-8.459625,-3.0212948,DOWN,UP,False
2025-10-09,282.1,283.5009,-1.4008789,-0.49658948,UP,UP,True
2025-10-12,278.0,284.81357,-6.813568,-2.450924,DOWN,UP,False
2025-10-13,280.0,281.19733,-1.1973267,-0.42761666,UP,UP,True
2025-10-14,275.4,282.28238,-6.8823853,-2.4990506,DOWN,UP,False
2025-10-15,272.0,277.97842,-5.978424,-2.19795,DOWN,UP,False
2025-10-16,270.2,273.78284,-3.5828247,-1.3259898,DOWN,UP,False
2025-10-19,273.8,271.68936,2.1106262,0.77086425,UP,UP,True
2025-10-26,271.9,274.78198,-2.8819885,-1.0599443,DOWN,UP,False
2025-10-28,282.0,273.7735,8.226501,2.9171991,UP,UP,True
2025-10-29,279.0,282.87064,-3.870636,-1.3873247,DOWN,UP,False
2025-10-30,284.9,281.2114,3.6885986,1.2946994,UP,UP,True
2025-11-02,292.0,285.90836,6.0916443,2.0861795,UP,UP,True
2025-11-03,288.0,293.6135,-5.613495,-1.9491302,DOWN,UP,False
2025-11-04,284.0,290.7034,-6.7033997,-2.360352,DOWN,UP,False
2025-11-05,285.0,286.8955,-1.8955078,-0.66509044,UP,UP,True
2025-11-06,279.0,286.783,-7.7829895,-2.789602,DOWN,UP,False
