date,headline,link,sentiment
"Aug 13, 2021",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the fourth quarter of the fiscal year 2077/78,https://merolagani.com/AnnouncementDetail.aspx?id=39552,0.0
"Jul 06, 2021",Bottlers Nepal (Terai) Limited has urged its shareholders to collect uncollected due dividends.,https://merolagani.com/AnnouncementDetail.aspx?id=39162,0.0
"May 11, 2021",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the third quarter of the fiscal year 2077/78,https://merolagani.com/AnnouncementDetail.aspx?id=38687,0.0
"Feb 10, 2021",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the second quarter of the fiscal year 2077/78,https://merolagani.com/AnnouncementDetail.aspx?id=37638,0.0
"Dec 10, 2020","Bottlers Nepal (Terai) Limited proclaim its 34th AGM going to be held on Poush 22, 2077",https://merolagani.com/AnnouncementDetail.aspx?id=36843,0.0
"Nov 13, 2020",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the first quarter of the fiscal year 2077/78,https://merolagani.com/AnnouncementDetail.aspx?id=36658,0.0
"Aug 16, 2020",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the fourth quarter of the fiscal year 2076/77,https://merolagani.com/AnnouncementDetail.aspx?id=36100,0.0
"Jun 24, 2020",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the third quarter of the fiscal year 2076/77,https://merolagani.com/AnnouncementDetail.aspx?id=35651,0.0
"Feb 13, 2020",Bottlers Nepal (Terai) Limited urges its shareholders to collect uncollected due dividends.,https://merolagani.com/AnnouncementDetail.aspx?id=34989,0.0
"Feb 11, 2020",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the second quarter of the fiscal year 2076/77,https://merolagani.com/AnnouncementDetail.aspx?id=34916,0.0
"Dec 05, 2019",Bottlers Nepal (Terai) Limited is distributing 40% cash dividend directly to the bank account and urges its sharetholders to dematerialized their shares.,https://merolagani.com/AnnouncementDetail.aspx?id=34313,2.0
"Nov 15, 2019",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the first quarter of the fiscal year 2076/77,https://merolagani.com/AnnouncementDetail.aspx?id=34065,0.0
"Oct 23, 2019","Bottlers Nepal (Terai) Limited proclaim its 33rd AGM going to be held on Kartik 28, 2076.",https://merolagani.com/AnnouncementDetail.aspx?id=33820,0.0
"Aug 17, 2019",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the fourth quarter of the fiscal year 2075/76.,https://merolagani.com/AnnouncementDetail.aspx?id=33348,0.0
"May 12, 2019",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the third quarter of the fiscal year 2075/76.,https://merolagani.com/AnnouncementDetail.aspx?id=32513,0.0
"Feb 12, 2019",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the second quarter of the fiscal year 2075/76.,https://merolagani.com/AnnouncementDetail.aspx?id=31811,0.0
"Nov 16, 2018",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the first quarter of the fiscal year 2075/76.,https://merolagani.com/AnnouncementDetail.aspx?id=30840,0.0
"Oct 30, 2018",Bottlers Nepal (Terai) Limited is distributing Rs.40 per share cash dividend directly to bank accounts and urges to dematerialize their shares.,https://merolagani.com/AnnouncementDetail.aspx?id=30621,1.0
"Oct 07, 2018",Change in Director of Bottlers Nepal (Terai) Limited.,https://merolagani.com/AnnouncementDetail.aspx?id=30472,0.0
"Sep 10, 2018","Bottlers Nepal (Terai) Limited proclaim its 32nd AGM going to be held on Ashwin 16, 2075.",https://merolagani.com/AnnouncementDetail.aspx?id=30256,0.0
"Aug 16, 2018",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the fourth quarter of the fiscal year 2074/75,https://merolagani.com/AnnouncementDetail.aspx?id=29613,0.0
"May 14, 2018",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the third quarter of the fiscal year 2074/75,https://merolagani.com/AnnouncementDetail.aspx?id=28493,0.0
"Mar 12, 2018",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the second quarter of the fiscal year 2074/75.,https://merolagani.com/AnnouncementDetail.aspx?id=27930,0.0
"May 12, 2017",Bottlers Nepal (Terai) Limited has published its provisional financial statement from the third quarter of the fiscal year 2073/74.,https://merolagani.com/AnnouncementDetail.aspx?id=26020,0.0
