Symbol,Date,Open,High,Low,Close,Percent Change,Volume,Turnover,sentiment
MFIL,2025-09-18,655.0,655.0,620.1,620.5,-7.12 %,"3,452.00","2,161,948.00",0.0
MFIL,2025-09-08,674.0,674.0,663.0,668.05,-0.01 %,"16,576.00","11,046,840.80",0.0
MFIL,2025-09-07,676.0,690.5,667.0,668.09,-0.29 %,"28,171.00","19,077,758.30",0.0
MFIL,2025-09-04,674.0,674.0,660.1,670.01,0.53 %,"19,500.00","12,972,282.70",0.0
MFIL,2025-09-03,680.9,680.9,665.2,666.45,-0.22 %,"18,454.00","12,368,929.20",0.0
MFIL,2025-09-02,683.0,683.0,666.0,667.95,-0.82 %,"23,379.00","15,715,720.40",0.0
MFIL,2025-09-01,688.9,688.9,670.1,673.5,-0.29 %,"10,383.00","6,999,273.30",0.0
MFIL,2025-08-31,680.0,690.0,674.9,675.48,-1.17 %,"22,994.00","15,658,004.10",0.0
MFIL,2025-08-28,700.0,707.0,680.0,683.51,-2.11 %,"34,552.00","23,821,736.80",0.0
MFIL,2025-08-27,690.0,703.8,678.2,698.26,2.69 %,"51,705.00","35,910,597.10",0.0
MFIL,2025-08-26,683.0,685.9,677.2,679.96,1.11 %,"16,899.00","11,512,623.20",0.0
MFIL,2025-08-25,668.1,681.3,668.0,672.51,0.05 %,"37,486.00","25,209,590.60",0.0
MFIL,2025-08-24,672.0,678.0,666.0,672.16,0.17 %,"37,177.00","24,990,376.10",0.0
MFIL,2025-08-21,678.0,679.7,669.0,670.99,-0.02 %,"17,480.00","11,739,752.60",0.0
MFIL,2025-08-20,664.0,680.0,664.0,671.11,0.25 %,"18,334.00","12,282,841.30",0.0
MFIL,2025-08-19,665.0,674.9,665.0,669.41,0.67 %,"26,875.00","17,971,930.80",0.0
MFIL,2025-08-18,667.0,670.1,661.2,664.98,-0.82 %,"27,960.00","18,589,882.70",0.0
MFIL,2025-08-17,677.0,685.0,670.0,670.5,-1.09 %,"14,819.00","10,004,854.70",0.0
MFIL,2025-08-14,673.0,692.9,673.0,677.88,-1.16 %,"25,995.00","17,739,608.10",0.0
MFIL,2025-08-13,681.3,702.0,681.3,685.87,-0.65 %,"28,173.00","19,487,422.90",0.0
