Date,Actual_Close,Predicted_Close,Error,Error_Pct,Actual_Direction,Predicted_Direction,Correct
2024-08-22,1184.2432,834.37646,349.8667,29.543486,UP,DOWN,False
2024-08-25,1184.2432,834.5132,349.72998,29.53194,UP,DOWN,False
2024-08-27,1184.2432,834.78827,349.4549,29.508709,UP,DOWN,False
2024-08-28,1184.2432,834.9094,349.33374,29.498482,UP,DOWN,False
2024-08-29,1184.2432,835.0711,349.17206,29.484829,UP,DOWN,False
2024-09-01,1184.2432,835.26086,348.9823,29.468805,UP,DOWN,False
2024-09-02,1184.2432,835.2069,349.03625,29.473362,UP,DOWN,False
2024-09-03,1184.2432,835.2082,349.03497,29.473251,UP,DOWN,False
2024-09-04,1184.2432,835.31866,348.9245,29.463923,UP,DOWN,False
2024-09-05,1184.2432,835.3381,348.9051,29.462284,UP,DOWN,False
2024-09-08,1184.2432,835.25793,348.98523,29.469051,UP,DOWN,False
2024-09-09,1184.2432,835.1194,349.12378,29.480753,UP,DOWN,False
2024-09-10,1184.2432,834.97406,349.2691,29.493023,UP,DOWN,False
2024-09-11,1184.2432,834.8687,349.37445,29.501919,UP,DOWN,False
2024-09-12,1184.2432,834.7467,349.49646,29.51222,UP,DOWN,False
2024-09-15,1184.2432,834.7001,349.5431,29.516157,UP,DOWN,False
2024-09-16,1165.0,834.49384,330.50616,28.369627,DOWN,DOWN,True
2024-09-18,1146.6001,834.2519,312.3482,27.241251,DOWN,DOWN,True
2024-09-22,1144.0,834.04504,309.95496,27.093966,DOWN,DOWN,True
2024-09-23,1081.0,833.957,247.04303,22.853193,DOWN,DOWN,True
2024-09-24,1037.0,833.63477,203.36523,19.61092,DOWN,DOWN,True
2024-09-25,1102.0,833.2702,268.7298,24.385645,UP,DOWN,False
2024-09-26,1050.0,833.428,216.57202,20.625908,DOWN,DOWN,True
2024-09-29,1027.0,833.0875,193.91248,18.881449,DOWN,DOWN,True
2024-09-30,1090.0,832.83417,257.16583,23.593197,UP,DOWN,False
2024-10-01,1140.0,833.0707,306.92932,26.923624,UP,DOWN,False
2024-10-02,1102.0,833.3611,268.63892,24.377398,DOWN,DOWN,True
2024-10-06,1123.9,833.2916,290.6084,25.85714,UP,DOWN,False
2024-10-07,1168.0,833.36566,334.63434,28.6502,UP,DOWN,False
2024-10-08,1150.0,833.71,316.28998,27.503475,DOWN,DOWN,True
2024-10-09,1136.0,833.7345,302.2655,26.60788,DOWN,DOWN,True
2024-10-15,1160.0,833.71,326.28998,28.128445,UP,DOWN,False
2024-10-16,1184.2432,833.8169,350.42627,29.590734,UP,DOWN,False
2024-10-17,1157.0,833.9807,323.0193,27.918694,DOWN,DOWN,True
2024-10-20,1131.0,833.8815,297.11853,26.270428,DOWN,DOWN,True
2024-10-21,1122.0,833.71014,288.28986,25.694284,DOWN,DOWN,True
2024-10-22,1123.0,833.7163,289.2837,25.759903,UP,DOWN,False
2024-10-23,1118.0,833.7298,284.2702,25.426674,DOWN,DOWN,True
2024-10-24,1100.0,833.72644,266.27356,24.206688,DOWN,DOWN,True
2024-10-27,1107.0,833.6012,273.3988,24.697273,UP,DOWN,False
2024-10-28,1125.0,833.5732,291.42682,25.904604,UP,DOWN,False
2024-10-29,1133.0,833.6796,299.32037,26.41839,UP,DOWN,False
2024-10-30,1145.0,833.73804,311.26196,27.18445,UP,DOWN,False
2024-11-05,1161.0,833.83203,327.16797,28.179842,UP,DOWN,False
2024-11-06,1138.9001,833.8936,305.00653,26.780796,DOWN,DOWN,True
2024-11-10,1155.0,833.7588,321.2412,27.813091,UP,DOWN,False
2024-11-11,1155.0,833.8204,321.17963,27.80776,UP,DOWN,False
2024-11-12,1139.0,833.8341,305.1659,26.79244,DOWN,DOWN,True
2024-11-13,1140.0,833.73267,306.26733,26.865557,UP,DOWN,False
2024-11-14,1139.0,833.7672,305.2328,26.798313,DOWN,DOWN,True
2024-11-17,1184.0,833.7608,350.2392,29.581013,UP,DOWN,False
2024-11-19,1137.0,834.06274,302.93726,26.643559,DOWN,DOWN,True
2024-11-20,1140.0,833.8462,306.1538,26.855597,UP,DOWN,False
2024-11-21,1120.0,833.84467,286.15533,25.549585,DOWN,DOWN,True
2024-11-24,1122.0,833.7708,288.2292,25.688875,UP,DOWN,False
2024-11-25,1145.0,833.7563,311.2437,27.182856,UP,DOWN,False
