Date,Actual_Close,Predicted_Close,Error,Error_Pct,Abs_Error,Pct_Error,Within_Tolerance_Pct,Dir_Match,Hybrid_Correct,Actual_Direction,Predicted_Direction,Correct
2025-01-27,46000.0,43258.414,2741.586,5.9599695,2741.586,5.9599695,False,True,True,DOWN,DOWN,True
2025-01-28,46500.0,43207.996,3292.004,7.0795784,3292.004,7.0795784,False,False,False,UP,DOWN,False
2025-02-02,46920.0,43271.992,3648.0078,7.774953,3648.0078,7.774953,False,False,False,UP,DOWN,False
2025-02-03,46918.0,43380.57,3537.4297,7.5396004,3537.4297,7.5396004,False,True,True,DOWN,DOWN,True
2025-02-04,46500.0,43410.273,3089.7266,6.644573,3089.7266,6.644573,False,True,True,DOWN,DOWN,True
2025-02-05,46002.0,43325.867,2676.1328,5.817427,2676.1328,5.817427,False,True,True,DOWN,DOWN,True
2025-02-06,46002.0,43164.18,2837.8203,6.168906,2837.8203,6.168906,False,False,False,UP,DOWN,False
2025-02-09,46799.0,43097.617,3701.3828,7.9091063,3701.3828,7.9091063,False,False,False,UP,DOWN,False
2025-02-10,47000.0,43232.395,3767.6055,8.016182,3767.6055,8.016182,False,False,False,UP,DOWN,False
2025-02-12,47000.0,43327.742,3672.2578,7.8133144,3672.2578,7.8133144,False,False,False,UP,DOWN,False
2025-02-13,47400.0,43358.516,4041.4844,8.526339,4041.4844,8.526339,False,False,False,UP,DOWN,False
2025-02-16,47000.0,43452.926,3547.0742,7.5469666,3547.0742,7.5469666,False,True,True,DOWN,DOWN,True
2025-02-17,47000.0,43403.28,3596.7188,7.6525936,3596.7188,7.6525936,False,False,False,UP,DOWN,False
2025-02-18,47000.0,43404.04,3595.961,7.6509805,3595.961,7.6509805,False,False,False,UP,DOWN,False
2025-02-20,46500.0,43389.95,3110.0508,6.688281,3110.0508,6.688281,False,True,True,DOWN,DOWN,True
2025-02-24,46500.0,43258.156,3241.8438,6.9717073,3241.8438,6.9717073,False,False,False,UP,DOWN,False
2025-02-25,46002.1,43195.86,2806.2422,6.100248,2806.2422,6.100248,False,True,True,DOWN,DOWN,True
2025-02-27,46500.0,42954.832,3545.168,7.6240172,3545.168,7.6240172,False,False,False,UP,DOWN,False
2025-03-02,47000.0,42966.156,4033.8438,8.582646,4033.8438,8.582646,False,False,False,UP,DOWN,False
2025-03-03,47000.0,43077.15,3922.8516,8.346493,3922.8516,8.346493,False,False,False,UP,DOWN,False
2025-03-04,46800.0,43152.5,3647.5,7.7938037,3647.5,7.7938037,False,True,True,DOWN,DOWN,True
2025-03-05,46800.0,43103.18,3696.8203,7.899189,3696.8203,7.899189,False,False,False,UP,DOWN,False
2025-03-06,46500.0,43072.477,3427.5234,7.371018,3427.5234,7.371018,False,True,True,DOWN,DOWN,True
2025-03-09,47000.0,43004.477,3995.5234,8.501114,3995.5234,8.501114,False,False,False,UP,DOWN,False
2025-03-10,46301.0,43093.875,3207.125,6.9266863,3207.125,6.9266863,False,True,True,DOWN,DOWN,True
2025-03-11,45380.0,42903.836,2476.164,5.4565096,2476.164,5.4565096,False,True,True,DOWN,DOWN,True
2025-03-12,45011.0,42532.74,2478.2617,5.5059023,2478.2617,5.5059023,False,True,True,DOWN,DOWN,True
2025-03-16,45152.0,42270.992,2881.0078,6.3806868,2881.0078,6.3806868,False,False,False,UP,DOWN,False
2025-03-17,46054.0,42184.438,3869.5625,8.402229,3869.5625,8.402229,False,False,False,UP,DOWN,False
2025-03-18,45750.0,42333.11,3416.8906,7.468613,3416.8906,7.468613,False,True,True,DOWN,DOWN,True
2025-03-19,46799.0,42296.89,4502.1094,9.620097,4502.1094,9.620097,False,False,False,UP,DOWN,False
2025-03-20,46601.0,42596.562,4004.4375,8.593029,4004.4375,8.593029,False,True,True,DOWN,DOWN,True
2025-03-23,46900.0,42703.773,4196.2266,8.947178,4196.2266,8.947178,False,False,False,UP,DOWN,False
2025-03-24,46500.0,42825.062,3674.9375,7.9030914,3674.9375,7.9030914,False,True,True,DOWN,DOWN,True
2025-03-25,46200.0,42824.33,3375.6719,7.3066487,3375.6719,7.3066487,False,True,True,DOWN,DOWN,True
2025-03-26,46001.0,42768.81,3232.1914,7.0263505,3232.1914,7.0263505,False,True,True,DOWN,DOWN,True
2025-03-27,46002.0,42705.812,3296.1875,7.1653137,3296.1875,7.1653137,False,False,False,UP,DOWN,False
2025-03-30,46003.0,42701.04,3301.961,7.1777077,3301.961,7.1777077,False,False,False,UP,DOWN,False
2025-04-01,46550.0,42677.805,3872.1953,8.318357,3872.1953,8.318357,False,False,False,UP,DOWN,False
2025-04-02,46005.0,42833.406,3171.5938,6.89402,3171.5938,6.89402,False,True,True,DOWN,DOWN,True
2025-04-03,46350.0,42760.54,3589.461,7.7442517,3589.461,7.7442517,False,False,False,UP,DOWN,False
